Quote,Start Location,End Location,Is Quote
""" It was a tiny
house, with a little garden behind, and a lawn about as big as a
pocket-handkerchief in front. Here Meg meant to have a fountain,
shrubbery, and a profusion of lovely flowers; though just at present,
the fountain was represented by a weather-beaten urn, very like a
dilapidated slop-bowl; the shrubbery consisted of several young larches,
undecided whether to live or die; and the profusion of flowers was
merely hinted by regiments of sticks, to show where seeds were planted.
But inside, it was altogether charming, and the happy bride saw no fault
from garret to cellar. To be sure, the hall was so narrow, it was
fortunate that they had no piano, for one never could have been got in
whole; the dining-room was so small that six people were a tight fit;
and the kitchen stairs seemed built for the express purpose of
precipitating both servants and china pell-mell into the coal-bin. But
once get used to these slight blemishes, and nothing could be more
complete, for good sense and good taste had presided over the
furnishing, and the result was highly satisfactory. There were no
marble-topped tables, long mirrors, or lace curtains in the little
parlor, but simple furniture, plenty of books, a fine picture or two, a
stand of flowers in the bay-window, and, scattered all about, the pretty
gifts which came from friendly hands, and were the fairer for the loving
messages they brought.

I don't think the Parian Psyche Laurie gave lost any of its beauty
because John put up the bracket it stood upon; that any upholsterer
could have draped the plain muslin curtains more gracefully than Amy's
artistic hand; or that any store-room was ever better provided with good
wishes, merry words, and happy hopes, than that in which Jo and her
mother put away Meg's few boxes, barrels, and bundles; and I am morally
certain that the spandy-new kitchen never _could_ have looked so cosey
and neat if Hannah had not arranged every pot and pan a dozen times
over, and laid the fire all ready for lighting, the minute """,511292,513322,True
""" I also doubt if any young matron ever began life with so
rich a supply of dusters, holders, and piece-bags; for Beth made enough
to last till the silver wedding came round, and invented three
different kinds of dishcloths for the express service of the bridal
china.

People who hire all these things done for them never know what they
lose; for the homeliest tasks get beautified if loving hands do them,
and Meg found so many proofs of this, that everything in her small nest,
from the kitchen roller to the silver vase on her parlor table, was
eloquent of home love and tender forethought.

What happy times they had planning together, what solemn shopping
excursions; what funny mistakes they made, and what shouts of laughter
arose over Laurie's ridiculous bargains. In his love of jokes, this
young gentleman, though nearly through college, was as much of a boy as
ever. His last whim had been to bring with him, on his weekly visits,
some new, useful, and ingenious article for the young housekeeper. Now a
bag of remarkable clothes-pins; next, a wonderful nutmeg-grater, which
fell to pieces at the first trial; a knife-cleaner that spoilt all the
knives; or a sweeper that picked the nap neatly off the carpet, and left
the dirt; labor-saving soap that took the skin off one's hands;
infallible cements which stuck firmly to nothing but the fingers of the
deluded buyer; and every kind of tin-ware, from a toy savings-bank for
odd pennies, to a wonderful boiler which would wash articles in its own
steam, with every prospect of exploding in the process.

In vain Meg begged him to stop. John laughed at him, and Jo called him
""",513344,514983,True
""" He was possessed with a mania for patronizing Yankee
ingenuity, and seeing his friends fitly furnished forth. So each week
beheld some fresh absurdity.

Everything was done at last, even to Amy's arranging different colored
soaps to match the different colored rooms, and Beth's setting the table
for the first meal.

""",514995,515316,True
""" asked Mrs. March, as she and her daughter went
through the new kingdom, arm-in-arm; for just then they seemed to cling
together more tenderly than ever.

""",515406,515563,True
""" answered Meg, with a look that was better
than words.

""",515658,515716,True
""" said Amy,
coming out of the parlor, where she had been trying to decide whether
the bronze Mercury looked best on the whatnot or the mantle-piece.

""",515771,515922,True
""" answered Meg tranquilly.

""",516172,516201,True
""" began Amy.

""",516224,516239,True
""" broke in Jo, who, enveloped in a big
blue pinafore, was giving the last polish to the door-handles.

""",516340,516444,True
"""

""",14688,14692,True
""" said Meg.

""",198036,198050,True
"""

""",14688,14692,True
""" said Meg, listening respectfully to the
little lecture; for the best of women will hold forth upon the
all-absorbing subject of housekeeping. """,517813,517958,True
""" added Meg, a minute after, as they went
upstairs, and she looked into her well-stored linen-closet.

Beth was there, laying the snowy piles smoothly on the shelves, and
exulting over the goodly array. All three laughed as Meg spoke; for that
linen-closet was a joke. You see, having said that if Meg married """,518016,518327,True
""" she shouldn't have a cent of her money, Aunt March was rather in
a quandary, when time had appeased her wrath and made her repent her
vow. She never broke her word, and was much exercised in her mind how to
get round it, and at last devised a plan whereby she could satisfy
herself. Mrs. Carrol, Florence's mamma, was ordered to buy, have made,
and marked, a generous supply of house and table linen, and send it as
_her_ present, all of which was faithfully done; but the secret leaked
out, and was greatly enjoyed by the family; for Aunt March tried to look
utterly unconscious, and insisted that she could give nothing but the
old-fashioned pearls, long promised to the first bride.

""",518338,519028,True
""" said Mrs. March, patting the damask
table-cloths, with a truly feminine appreciation of their fineness.

""",519202,519310,True
""" and Meg looked quite contented, as well
she might.

""",519409,519464,True
""" cried Jo from below; and they all went down to meet
Laurie, whose weekly visit was an important event in their quiet lives.

A tall, broad-shouldered young fellow, with a cropped head, a felt-basin
of a hat, and a fly-away coat, came tramping down the road at a great
pace, walked over the low fence without stopping to open the gate,
straight up to Mrs. March, with both hands out, and a hearty--

""",519482,519884,True
